ID_ALIAS,ID_LOCALIZACION_COMPRA,ID_AJENO,STOCK_MINIMO,STOCK_MAXIMO,STOCK_RECUENTOS,STOCK_TEORICO,FECHA_HORA_EJECUCION_STOCK_RECUENTOS,FECHA_HORA_EJECUCION_STOCK_TEORICO,FECHA_ALTA,USUARIO_ALTA,FECHA_MODIFICACION,USUARIO_MODIFICACION,FECHA_BAJA,USUARIO_BAJA,FECHA_HORA_ACTUALIZACION_STOCK_TEORICO,CAPACIDAD_MAXIMA,ID_ALIAS_ANALYTICS,STOCK_RECUENTOS_VALIDADO_BULTOS,STOCK_MINIMO_BULTOS,CAPACIDAD_MAXIMA_VALIDADA_BULTOS,RN,año_mes,necesita_reposicion,cantidad_a_reponer,log_cantidad_a_reponer
237,7960,,,100,1200.0,2,2025-06-03 14:11:48.349,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,1),(237,2025-06,0,0.0,0.0
237,10823,,,100,300.0,0,2024-11-12 12:25:43.402,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-01-17 13:30:29.894,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,1,,1),(237,2024-11,0,0.0,0.0
237,7404,,,100,0.0,0,2024-07-31 13:57:00.626,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,1),(237,2024-07,1,240.0,5.484796933490655
237,10826,,,100,600.0,254,2024-11-13 13:33:30.895,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,600.0,,2,,2),(237,2024-11,0,0.0,0.0
237,12351,,,100,300.0,184,2025-05-30 17:47:59.497,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-02 15:07:56.925,BATCH_RAM,,,2025-04-02 00:00:00.000,600.0,,2,,2),(237,2025-05,0,180.0,5.198497031265826
237,12385,,,100,0.0,0,2025-06-05 08:51:25.137,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,1),(237,2025-06,1,240.0,5.484796933490655
237,12902,,,100,600.0,824,2025-06-02 13:23:16.560,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-02 15:07:56.970,BATCH_RAM,,,2025-04-02 00:00:00.000,1500.0,,2,,5),(237,2025-06,0,600.0,6.398594934535208
237,12186,,,100,1800.0,1671,2024-11-12 15:00:57.752,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-01-17 13:51:42.614,BATCH_RAM,,,2025-04-02 00:00:00.000,1800.0,,6,,6),(237,2024-11,0,0.0,0.0
237,12147,,,100,600.0,1200,2025-06-04 10:18:57.854,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,4500.0,,4,,15),(237,2025-06,1,3000.0,8.006700845440367
237,12740,,,100,1200.0,224,2025-06-02 16:45:37.399,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-04 10:35:57.245,BATCH_RAM,,,2025-04-02 00:00:00.000,1800.0,,0,,6),(237,2025-06,0,240.0,5.484796933490655
237,13946,,,100,300.0,721,2024-11-11 15:08:30.471,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-01-17 14:34:29.795,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,1,,1),(237,2024-11,0,0.0,0.0
237,13710,,,100,300.0,0,2025-05-30 14:28:56.312,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,1),(237,2025-05,0,0.0,0.0
237,13905,,,100,600.0,834,2025-06-02 17:06:33.146,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-04 10:35:57.135,BATCH_RAM,,,2025-04-02 00:00:00.000,600.0,,2,,2),(237,2025-06,0,0.0,0.0
237,16375,,,100,2100.0,1735,2025-06-04 14:17:31.725,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1500.0,,6,,5),(237,2025-06,0,0.0,0.0
237,13849,,,100,900.0,279,2024-08-07 13:20:16.620,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-01-17 14:31:10.740,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,3,,1),(237,2024-08,0,0.0,0.0
237,13862,,,100,600.0,316,2025-06-02 14:08:27.653,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,600.0,,2,,2),(237,2025-06,0,0.0,0.0
238,16464,,,100,300.0,108,2025-05-31 15:26:45.761,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,2,,2),(237,2025-05,0,0.0,0.0
237,10319,,,100,600.0,1200,2025-05-30 15:25:00.653,2025-06-20 09:15:20.300,2024-02-13 16:16:22.625,RAM,2025-06-02 15:07:56.942,BATCH_RAM,,,2025-04-02 00:00:00.000,1200.0,,4,,4),(237,2025-05,0,360.0,5.8888779583328805
238,14941,,,100,0.0,,2024-08-07 18:43:28.859,,2024-02-13 16:16:23.458,RAM,2025-01-17 14:47:02.594,eloymg,,,,150.0,,0,,1),(238,2024-08,1,120.0,4.795790545596741
238,2758,,,100,0.0,283,2024-08-02 16:13:30.436,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-01-17 11:57:03.645,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,2),(238,2024-08,1,240.0,5.484796933490655
238,2794,,,100,0.0,329,2025-05-29 15:11:04.274,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,3,,1),(238,2025-05,1,120.0,4.795790545596741
238,2770,,,100,0.0,173,2025-06-03 10:06:00.643,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,1,,1),(238,2025-06,1,120.0,4.795790545596741
238,2728,,,100,0.0,0,2025-06-03 11:10:04.582,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,2),(238,2025-06,1,240.0,5.484796933490655
238,2649,,,100,150.0,90,2024-11-19 19:11:49.881,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-01-17 11:55:57.339,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,1,,1),(238,2024-11,0,0.0,0.0
238,2683,,,100,150.0,175,2025-06-04 15:36:05.180,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-04 17:06:31.746,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,1,,1),(238,2025-06,0,0.0,0.0
238,2664,,,100,300.0,300,2025-05-29 15:30:04.423,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,450.0,,2,,4),(238,2025-05,0,60.0,4.110873864173311
238,2639,,,100,300.0,450,2025-05-31 20:27:57.410,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-02 15:08:41.346,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,3,,1),(238,2025-05,0,0.0,0.0
238,2622,,,100,0.0,70,2025-06-02 14:38:46.597,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-02 15:08:41.328,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,2),(238,2025-06,1,240.0,5.484796933490655
238,2595,,,100,300.0,823,2025-06-04 15:39:28.607,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-04 17:06:31.731,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,3,,2),(238,2025-06,0,0.0,0.0
238,2512,,,100,300.0,529,2025-05-31 09:04:43.955,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-02 15:08:41.495,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,3,,2),(238,2025-05,0,0.0,0.0
238,2956,,,100,300.0,305,2024-11-13 17:18:51.055,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,450.0,,2,,3),(238,2024-11,0,60.0,4.110873864173311
238,2932,,,100,150.0,186,2025-05-29 11:31:44.543,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-05-30 12:15:43.923,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,1,,1),(238,2025-05,0,0.0,0.0
238,2907,,,100,300.0,300,2024-11-14 09:53:43.541,2025-02-03 01:46:22.381,2024-02-13 16:16:23.458,RAM,2025-01-17 11:58:30.967,BATCH_RAM,,,2025-01-27 00:00:00.000,300.0,,2,,2),(238,2024-11,0,0.0,0.0
238,2882,,,100,0.0,16,2024-11-13 09:44:32.513,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-01-17 11:58:16.947,BATCH_RAM,,,2025-04-02 00:00:00.000,750.0,,0,,5),(238,2024-11,1,600.0,6.398594934535208
238,2848,,,100,750.0,922,2024-11-11 14:55:06.990,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-01-17 11:57:59.053,BATCH_RAM,,,2025-04-02 00:00:00.000,900.0,,5,,6),(238,2024-11,0,0.0,0.0
238,2825,,,100,0.0,600,2025-05-29 12:14:59.313,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-05-30 12:18:52.958,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,4,,5),(238,2025-05,1,240.0,5.484796933490655
238,7683,,,100,0.0,0,2025-06-04 11:43:38.912,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,0,,1),(238,2025-06,1,120.0,4.795790545596741
238,7625,,,100,1050.0,1556,2025-06-02 14:53:11.653,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-02 15:08:41.491,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,6,,2),(238,2025-06,0,0.0,0.0
238,7573,,,100,150.0,108,2024-11-14 16:06:40.900,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-01-17 12:56:46.596,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,1,,2),(238,2024-11,0,90.0,4.51085950651685
238,7525,,,100,600.0,663,2025-02-18 14:00:47.276,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,600.0,,4,,4),(238,2025-02,0,0.0,0.0
238,7495,,,100,150.0,1108,2024-11-11 18:10:35.901,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-01-17 12:55:08.065,BATCH_RAM,,,2025-04-02 00:00:00.000,750.0,,1,,5),(238,2024-11,1,450.0,6.111467339502679
238,7417,,,100,0.0,752,2025-05-29 15:38:39.652,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-05-30 12:19:34.987,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,2),(238,2025-05,1,240.0,5.484796933490655
238,7333,,,100,0.0,0,2024-08-07 10:02:29.526,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,0,,1),(238,2024-08,1,120.0,4.795790545596741
238,7241,,,100,450.0,385,2024-11-12 10:26:50.735,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-01-17 12:51:14.057,BATCH_RAM,,,2025-04-02 00:00:00.000,450.0,,3,,3),(238,2024-11,0,0.0,0.0
238,10839,,,100,0.0,0,2025-06-02 14:33:32.386,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,1500.0,,0,,10),(238,2025-06,1,1200.0,7.0909098220799835
238,7960,,,100,150.0,0,2025-06-03 14:11:48.349,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,0,,1),(238,2025-06,0,0.0,0.0
238,7404,,,100,0.0,0,2024-07-31 13:57:00.624,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,0,,1),(238,2024-07,1,120.0,4.795790545596741
238,10826,,,100,150.0,150,2024-11-13 13:33:30.894,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,1,,1),(238,2024-11,0,0.0,0.0
238,10876,,,100,0.0,275,2025-06-02 12:55:09.188,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-02 15:08:41.367,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,1,,1),(238,2025-06,1,120.0,4.795790545596741
238,12385,,,100,0.0,0,2025-06-05 08:51:25.137,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,0,,1),(238,2025-06,1,120.0,4.795790545596741
238,12424,,,100,0.0,0,2025-06-03 11:55:14.775,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:41:06.897,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,0,,1),(238,2025-06,1,120.0,4.795790545596741
238,12147,,,100,300.0,450,2025-06-04 10:18:57.854,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,2250.0,,3,,15),(238,2025-06,1,1500.0,7.313886831633462
238,6760,,,100,6000.0,6000,2024-11-20 15:37:46.937,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,40,,1),(238,2024-11,0,0.0,0.0
238,12740,,,100,600.0,246,2025-06-02 16:45:37.399,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-04 10:36:43.886,BATCH_RAM,,,2025-04-02 00:00:00.000,600.0,,1,,4),(238,2025-06,0,0.0,0.0
238,13946,,,100,0.0,0,2024-11-11 15:08:30.469,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-01-17 14:34:30.163,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,0,,1),(238,2024-11,1,120.0,4.795790545596741
238,12947,,,100,0.0,300,2025-06-03 20:38:44.481,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,2,,2),(238,2025-06,1,240.0,5.484796933490655
238,13905,,,100,0.0,499,2025-06-02 17:06:33.146,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-04 10:36:43.957,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,4,,2),(238,2025-06,1,240.0,5.484796933490655
238,13914,,,100,450.0,505,2025-06-03 15:07:02.014,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-04 10:36:43.965,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,2),(238,2025-06,0,0.0,0.0
238,13849,,,100,300.0,40,2024-08-07 13:20:16.622,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-01-17 14:31:11.101,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,2,,1),(238,2024-08,0,0.0,0.0
238,13862,,,100,150.0,150,2025-06-02 14:08:27.653,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,1,,1),(238,2025-06,0,0.0,0.0
238,16341,,,100,0.0,0,2024-11-15 13:20:01.836,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-09 13:13:23.674,BATCH_RAM,,,2025-04-02 00:00:00.000,300.0,,0,,2),(238,2024-11,1,240.0,5.484796933490655
238,2590,,,100,450.0,260,2025-05-30 17:09:09.969,2025-06-20 09:15:20.300,2024-02-13 16:16:23.458,RAM,2025-06-02 15:08:41.311,BATCH_RAM,,,2025-04-02 00:00:00.000,150.0,,2,,1),(238,2025-05,0,0.0,0.0
239,16538,,,100,1000.0,0,2024-08-01 15:45:22.249,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:07:29.765,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,8000.0,,,,NULL),(239,2024-08,1,5400.0,8.594339400592892
239,2793,,,100,2000.0,10095,2024-08-08 17:11:18.741,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-08 17:11:18.741,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,5000.0,,,,NULL),(239,2024-08,0,2000.0,7.601402334583733
239,2769,,,100,0.0,0,2024-08-07 09:48:34.890,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:14.473,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,8000.0,,,,NULL),(239,2024-08,1,6400.0,8.764209507142004
239,2805,,,100,1000.0,0,2024-08-01 16:15:18.074,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-01 16:20:38.612,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,5000.0,,,,NULL),(239,2024-08,1,3000.0,8.006700845440367
239,2727,,,100,1000.0,4240,2024-08-01 16:15:09.316,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-01 16:19:58.604,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,5000.0,,,,NULL),(239,2024-08,1,3000.0,8.006700845440367
239,2758,,,100,0.0,0,2024-08-05 11:27:24.463,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:14.418,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,8000.0,,,,NULL),(239,2024-08,1,6400.0,8.764209507142004
239,2739,,,100,2000.0,0,2024-08-02 10:27:39.273,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-02 10:27:39.273,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,6000.0,,,,NULL),(239,2024-08,0,2800.0,7.937731775260109
239,2663,,,100,1000.0,0,2024-08-05 11:37:30.262,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-05 11:37:30.262,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,3000.0,,,,NULL),(239,2024-08,0,1400.0,7.244941546337007
239,2691,,,100,1000.0,0,2024-08-01 15:57:53.749,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:13.623,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,8000.0,,,,NULL),(239,2024-08,1,5400.0,8.594339400592892
239,2619,,,100,1000.0,10445,2024-08-07 09:48:14.235,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-07 09:49:22.124,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,6000.0,,,,NULL),(239,2024-08,1,3800.0,8.24301946898925
239,2649,,,100,1000.0,1248,2024-08-08 10:04:47.507,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-08 10:04:47.507,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,3000.0,,,,NULL),(239,2024-08,0,1400.0,7.244941546337007
239,2630,,,100,1000.0,0,2024-08-05 11:37:29.897,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-05 11:37:29.897,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,4000.0,,,,NULL),(239,2024-08,0,2200.0,7.696667081526462
239,2994,,,100,2000.0,0,2024-08-01 16:15:47.099,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:17.777,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,8000.0,,,,NULL),(239,2024-08,0,4400.0,8.38958706681109
239,2931,,,100,6000.0,2639,2024-08-08 10:04:50.272,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-08 10:04:50.272,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,8000.0,,,,NULL),(239,2024-08,0,400.0,5.993961427306569
239,2979,,,100,1000.0,0,2024-08-01 16:15:44.499,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:17.571,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,8000.0,,,,NULL),(239,2024-08,1,5400.0,8.594339400592892
239,2945,,,100,5000.0,8925,2024-08-01 15:44:20.972,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-01 15:44:20.972,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,8000.0,,,,NULL),(239,2024-08,0,1400.0,7.244941546337007
239,2846,,,100,0.0,9386,2024-08-08 10:04:49.804,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-08 10:04:49.804,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,4000.0,,,,NULL),(239,2024-08,1,3200.0,8.071218539969863
239,2892,,,100,7000.0,1710,2024-08-01 15:44:18.915,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-01 15:44:18.915,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,10000.0,,,,NULL),(239,2024-08,0,1000.0,6.90875477931522
239,2863,,,100,1000.0,0,2024-08-07 09:48:20.981,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-07 09:49:28.589,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,6000.0,,,,NULL),(239,2024-08,1,3800.0,8.24301946898925
239,2832,,,100,2000.0,1854,2024-04-18 11:30:01.585,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-01 16:20:50.120,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,4000.0,,,,NULL),(239,2024-04,0,1200.0,7.0909098220799835
239,7879,,,100,1000.0,0,2024-08-08 17:11:18.569,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:46.296,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,8000.0,,,,NULL),(239,2024-08,1,5400.0,8.594339400592892
239,7513,,,100,0.0,0,2024-08-01 16:15:31.297,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-01 16:21:31.279,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,3000.0,,,,NULL),(239,2024-08,1,2400.0,7.783640596221253
239,7593,,,100,1000.0,1782,2024-08-01 16:15:45.656,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-01 16:22:26.513,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,3000.0,,,,NULL),(239,2024-08,0,1400.0,7.244941546337007
239,7540,,,100,2000.0,0,2024-08-01 16:15:34.675,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-01 16:21:44.552,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,4000.0,,,,NULL),(239,2024-08,0,1200.0,7.0909098220799835
239,7503,,,100,0.0,0,2024-08-01 16:15:29.067,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:42.799,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,8000.0,,,,NULL),(239,2024-08,1,6400.0,8.764209507142004
239,7450,,,100,3000.0,2204,2024-08-01 15:44:34.711,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-01 15:44:34.711,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,3000.0,,,,NULL),(239,2024-08,0,0.0,0.0
239,7367,,,100,1000.0,8577,2024-08-07 09:48:18.509,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-07 09:49:26.219,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,3000.0,,,,NULL),(239,2024-08,0,1400.0,7.244941546337007
239,7270,,,100,3000.0,4554,2024-08-05 11:27:22.802,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-05 11:27:22.802,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,4000.0,,,,NULL),(239,2024-08,0,200.0,5.303304908059076
239,7203,,,100,1000.0,0,2024-08-05 14:53:26.877,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:39.330,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,8000.0,,,,NULL),(239,2024-08,1,5400.0,8.594339400592892
239,7964,,,100,0.0,0,2024-03-19 16:27:09.789,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:46.464,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,8000.0,,,,NULL),(239,2024-03,1,6400.0,8.764209507142004
239,4939,,,100,1000.0,0,2024-08-05 11:37:31.176,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-05 11:37:31.176,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-27 00:00:00.000,3000.0,,,,NULL),(239,2024-08,0,1400.0,7.244941546337007
239,2939,,,100,0.0,0,2024-08-01 16:15:36.755,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 14:06:17.284,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,8000.0,,,,NULL),(239,2024-08,1,6400.0,8.764209507142004
239,10265,,,100,2000.0,4473,2024-08-09 11:09:39.886,2024-10-28 01:46:19.979,2024-02-13 16:16:24.181,RAM,2024-08-09 11:09:39.886,BATCH_RAM,2024-11-04 21:48:59.790,annarcay,2024-05-20 00:00:00.000,6000.0,,,,NULL),(239,2024-08,0,2800.0,7.937731775260109
